@relation R_data_frame-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToString-Cfirst

@attribute text string
@attribute is_sick {FALSE,TRUE}

@data
'The Vow is the most ridiculous movie ever.. If I woke up and was told that Channing Tatum was my husband I would not ask questions. ?? The thought of people lying about who they are blows my mind. I seriously can\'t even lie about how many cards I have in bullshit. ? #catfish I\'m not sure why I always find myself giving relationship advice..like I am clearly not an expert! #dontlisten Oh the things I find when I clean my room. #toofunny #everythingchanges How can 2 hours feel SO long when I am working? Officially off on Friday  which means Thursday can be that much better #partytime ??? I have absolutely no urge to drink tonight #needabreak If @MMMMMariah9412 \'s twitter wasn\'t private  I would retweet everything she says! ? Currently crossing Assawoman Bay.. #reallythough? I don\'t want this trip to end ? @becky12042 I think you got me sick.. I thought I was dying last night! No way of relieving frustration like playing with a sludge hammer for a few hours. ? Why must it be so hot the one time I really really w',FALSE
'I can\'t even remember the last time I actually slept well. #cantsleep Thank god we are having girls night tomorrow... I am in desperate need! @FDiefenderfer @MMMMMariah9412 ? Wait.. I thought this was supposed to get easier? #lies Got paid $90 to have my own house for the weekend. Would\'ve done it for free but hey  I\'ll take it! #gooddeal',FALSE
'Everyone else is watching the Olympics  and I\'m stuck in construction safety class. #notfair @MalikRichieRich Technically butttt...it\'s a long story. You should wiki it.',FALSE
'Heard some kids talking about going to  The Onion  for dinner.... #freshmanstatus #overheardatpsu @christindemoss WE HAVE KIDS!?! I\'ve been gone waaay too long.  I MISS YOU AND PLEASE FORGIVE MEEEEEE!',FALSE
'@U_MAh_goodness I\'m going!!! We\'re buying our tickets tomorrow  if you want to join!',FALSE
'@Gabarillaa @AndyByun @slradziminski WHY DIDN\'T YOU INVITE ME?!?!? #insulted @U_MAh_goodness @RJfazio You should have seen the joy on his face when he spotted that sign... So proud of our team! #oneteam #letsgostate I vote Bill O\'Brien of Penn State University for @lmcoachofyear #COTY2012 #PennSt http://t.co/aUUUaZnF @christindemoss @Bek_Hoffner THIS IS WHY  CHRISTIN! #itscomplicated',FALSE
'Let the Thanksgiving festivities begin! #day1 #pizzanight http://t.co/0hSkOe7P @kpolo811 ME! ME! ME! @U_MAh_goodness I worked hard on that!  Enjoy it.. #yourewelcome',FALSE
'@U_MAh_goodness I thought it was pretty accurate... Hot chocolate and country Christmas with my best friend @sarahirschfeld ! #happybirthdaytome @sarahirschfeld RUDE! Neverrr #kidatheart #nevergrowup @sharrop23 I wish I could say I\'ve never done that... but I regret to inform you that it only gets worse. @U_MAh_goodness umm.. do you have a social security number? #awkwarddd @KateKinderH2o SMURFFFFFF!!! Shout out to @PSUpolo \'s #1 fan  @SPYJakeShh !! You\'re the best! @sharrop23 Even better..  the natatorium.. is that in the IM building?  True life.. I couldn\'t make that up @sharrop23 I KNOW!  wait so where is the game?  #doyouevengohere @amurtz @KateKinderH2o @christindemoss @LedWhiteAndBlue @Bek_Hoffner whatever  we all know it\'s true #hottestintheleague ... But seriously @U_MAh_goodness Following in my footsteps (tire tracks?)! So proud... #merch @mikekaiserian HAHAHAHA I\'m crying #typical http://t.co/hcqMAzdT',FALSE
'RT  @IDoThat2 I can\'t clean my room because I get distracted by the cool stuff I find.  @Carissa_Lee3 @sharrop23 Seriously? Those are a few of my favorite things! @SharonKavjian I\'ve accepted that it\'s a lost cause. 4 months until my upgrade! @amurtz @Bek_Hoffner hey! you\'re included in favorite team.. limited charactersss. Tweet 102 goes out to you! Thought that after a cracked screen and toilet plunge  my phone couldn\'t get any worse. Learned my lesson... Nail polish remover is worse. Tweet #100 goes out to my BFFs @sarahirschfeld @Carissa_Lee3 @christindemoss @Mary_Lieb and my favorite team @PSUpolo  @IDoThat2: Sitting in class thinking when am I going to use this in my life  literally at this very moment... Bored to tears @chanelfig @Gabarillaa @Carissa_Lee3 @epronchik @slradziminski well this is awkward... forever aloneeee What an awesome weekend with @PSUpolo !! I had so much fun playing field... I think I might switch permanently @christindemoss One more day of the @PSUpolo tournament!! Come to the Nat',FALSE
'Headed back to State! Finished the weekend 4-0 with a 15-1 win over Virginia Tech.. #weare #WOOOOO Yay yay yay! Game 3: @PSUpolo 15  UVA 8! Last game vs. Virginia Tech at 5! Day 2 of the tournament! Game 2: @PSUpolo 18  UNC 2! Second tournament of the season!! Off to an awesome start - game 1: @PSUpolo 17  James Madison 7! Let\'s go State! Game 4: @PSUpolo 12  UPenn 7! Awesome first tournament  starting off the season 4-0! Game 3: @PSUpolo 11  Pitt 7! That\'s all for day 1... UPenn bright and early tomorrow! Game 2: @PSUpolo 9  West Chester 2! Next game is tonight vs. Pitt! Woowoowoo! First tournament of the season! Game 1: @PSUpolo 12  Carnegie Mellon 4. Let\'s keep it going! Working out and wondering why the gym smells so strongly of chlorine... #ohwaititsme #awkward Helloooo polo season @sharrop23 No  you would just find 1 000 other reasons to hate her. There are too many.',FALSE
'Tough last game.. Notre Dame 12  @PSUpolo 4. Great weekend! 2-2 Back to State #roadtrippin Special thanks to coaches @FochtDaddy @kpolo811 Coming out strong on day 2! @PSUpolo 8  Grand Valley State 7. Awesome game! Notre Dame next. @kpolo811 @FochtDaddy Reunited at last! @kpolo811 #snugglebuddies #wildones End of day 1! @PSUpolo 17  Ohio U 3. #pizzatime #sleepover @kpolo811 @FochtDaddy Miami of Ohio Invitational! Tough first game - Michigan 15  @PSUpolo 13. Next up Ohio U! @kpolo811 @kpolo811 @FochtDaddy @christindemoss I AM SO EXCITED!!! #justlikeoldtimes I must have been absent the day they handed out immune systems. #seriously #sickagain Worst thing about this mid-March snow? The fact that the crows don\'t know that it\'s time for them to leave #pooponmeanddie Mother Nature hates State College. #snowstorminmarch #wtf',FALSE
'@Carissa_Lee3  your favorite!  @OnwardState: Kids-on-a-rope; another sign of spring in Happy Valley. http://t.co/f8XHZI3O9q  Thank God for keeping my cousin safe. Praying for everyone there and all those waiting for news of loved ones. #prayforboston @dkaiserian So jealous! LET\'S GO PHILS!!! Fantastic four forever! @christindemoss @Bek_Hoffner @amurtz http://t.co/RLpZnwqVDF Tough game  amazing year. Duke 11  @PSUpolo 8. So proud to be a part of this team!! #dontquit #weare Score a goal from goal? Cross that off the bucket list! @PSUpolo is headed to the championship game!!! Won vs. UPenn 12-5. Duke tomorrow morning #firedup #LETSGOSTATE @PSUpolo 10  UVA 5!! Moving on to the semi final game vs. the winner of the Pitt v. UPenn game. Let\'s go State!!! Regionals weekend!! Off to an awesome start.. @PSUpolo 14  VTech 4. Game 2 vs. UVA at 5:30!! #letsgostate The new ice arena is awesomeee! Yay D1 hockey!! http://t.co/6VlqmNOBAg @AndreaLDe We\'ll try! First game is Saturday at 10AM. And good luck at Nationals to you ',FALSE
'Happy Memorial Day weekend! @SharonKavjian @makavjian #ocnj http://t.co/YkYgjS3AtA Congratulations @sarahirschfeld !!! I\'m so proud of you!! #creepin http://t.co/OV0RNOVfnn Congratulations to my best friend  Mary!! I\'m going to miss you more than words can describe  but? http://t.co/cjqGtVLOgM Men\'s lacrosse CAA championship game vs. Towson! Let\'s go State! http://t.co/rB0NYoPrvu Sunrise over Happy Valley! http://t.co/USxoi9DCBx',FALSE
'Technology is really taking laziness to a whole new level... my phone is a universal remote? Heck I\'m never getting up. #ultimatecouchpotato Convinced that @Gi77iam will soon realize that I\'m the one he\'s been tweeting about. Curly hair + (tiny) tattoo = me #soulmates #callmee How did I not know that literally EVERYONE had snapchat except for me? Here\'s to caving to social pressure! @Carissa_Lee3 @sarahirschfeld Only 3 days until the #usopen is over! Thank goodness.. #butseriously #golfgroupies @_fABBYulous @RJfazio I don\'t know about that  but I do know that there\'ll be more sass in your apartment than all the rest of State College I mean  it\'s cool that the US Open is here this year... but it\'ll be cooler when it ends and the golf groupies stop clogging up the train  @IDoThat2: My conditioner always runs out before my shampoo  @Carissa_Lee3 #curlyhairprobs My bestest friend @sarahirschfeld who leaves tomorrow to bike 3936 miles across the country for Bike and Build! <3 http://t.co/2iP0GFb4RN @RJfazio You at',FALSE
'Showering on good hair days always feels like a crime.. @RJfazio RIP Grillers. Forever in my heart <3 #oneofthose #sorrynotsorry First Philly Pretzel  now this?! @OnwardState: Grillers is closing again  and this time it\'s for good. http://t.co/QRK1MGtLuP  #worstdayever @RJfazio is feeling extra feisty today #tweetexplosion @_fABBYulous @RJfazio @Carissa_Lee3 @irishdrum11 I\'ll def miss the RJ quotes..  I wish I had some overalls so I didn\'t have to wear pants.  @Carissa_Lee3 Yeah  probably the same look you had when I finally took the sheets off my bed at school after a full semester... @Carissa_Lee3 Good call! You\'re a lifesaver.. just kept me from doing something I\'d def regret in 4 months. You\'re welcome  future Lara! Sooo does this excessive heat warning mean that it\'s time to change my flannel sheets? @Carissa_Lee3',FALSE
'Look up and smile.  http://t.co/k7ElQ9wC',FALSE
'when people post selfies and then call themselves out for posting a selfie to pretend like they\'re joking but they\'re really not...LOL  I should be a black man   - @shannonoliver3 @kaitycannon just successfully unlocked her phone with her nipple #champ okay which jackass thought it was a good idea to eat a huge meal and then go on a shopping spree? #physicallyIDObloat #imnotmegan @SophiaKatia thanks love! you\'re the sweetest <3 mom:  wait  is Rihanna black?  #smh OH DEAR LORD SO MANY THANKSGIVING SNAPCHATS I CANT KEEP UP',TRUE
'doing planks without @Vonster812 just doesn\'t feel right.. okay I worked out for twenty minutes now so when do my abs come in? actually terrified that my tweets will be brought up for review during a job interview one day #highlyunlikelybutequallyfrightening @eyyitsvaginia not dinner  I\'m thinking all day food marathon @eyyitsvaginia I\'ll see what I can do but no promises missy @eyyitsvaginia do you know how to raaaage or what! #nextsaturdayillbringboggle #orscrabble watching the dark knight rises for the second time in three days #timewellspent you know it\'s time to start working out when the dishes in the cabinet shake when you walk in the room... nothing like black coffee and The Breakfast Club to start the day off right :) RT  @SHO_Shameless Know someone who\'s shameless? Call them out! Give them a #Shameless Award now! http://t.co/21V5Zz2H  me due to this intense fever  i would really appreciate someone playing with my hair and feeding me ice cream. submit applications to my gmail seriously  when will the',TRUE
'@sasshole_ awww love you :)  i\'m gonna pop some cherries  only got 20 condoms in my pocket  - @shannonoliver3 #ShitShannonSings hello pretty nails :) http://t.co/F6vkOpZC there is an open aisle seat next to me on the bus and this guy CHOOSES to squeeze in between two randos... is it because I\'m black? *ragtime song plays in class*  god  i want to shazaam this song  - @lukelahann #oldsoul #classygentleman my bra just snapped off walking back from class... this weather is more nippley than I thought dudes with cartilage piercings... why? anytime what\'s luv by Ashanti comes on  I can\'t help but think of my girl @maryjayne_3 im convinced pizza flavored Pringles are God\'s gift to the earth  I\'m about to make a gay tweet guys  - @shannonoliver3 shout out to the girl wearing socks as mittens #crafty #resourceful you know it\'s going to be a good day when you was up and your phone is at 69\% battery time to get turnt up  why rub my nips when you can touch my asshole  - @shannonoliver3 #ShitShannonSays I\'m about 96.7\% p',TRUE
' he\'s a little odd but you know  everyone has their twerks  - @shannonoliver3 after stepping into an elevator and politely asking  what floor?  i hope all the kids that say  ugh 2nd please  feel like dicks. I really do my RA telling me I\'m too inappropriate... after all this time how does he still not realize that I don\'t care? @ozManofsteel @plasticnoeldier quiet yourself  Oman my twitter feed has been robbed. ROBBED i tell you. @plasticnoeldier has stolen all the feed\'s space but has left irrelevant tweets behind @kdylanbeil  hashtag 2014 EV/EBITDA  -DaleTrain #firsttwitterattempt #successful @maryjayne_3  check out the booty on that blondie  *weird voice amanda Bynes does when pretending to be a boy in She\'s the Man* downtown is just one big flock of boys holding roses and rushing in and out of jewelry stores #fools #dontforgetcondoms #valentinesday I actually miss @DiamondNation #baseballseasonisuponus THANK GOD for my waffle shop lunch date with @BunBDaChef and @shannonoliver3 #neededthat  listen to your',TRUE
